Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-29 03:58:00,IMG_1195.mp4,powderblue-lightblue,phanta,153.85pxx2
2025-04-29 03:58:00,IMG_1195.mp4,dimgray-gray,Unknown,153.87pxx2
2025-04-29 03:58:00,IMG_1195.mp4,powderblue-lightblue,Unknown,154.47pxx2
2025-04-29 03:58:00,IMG_1195.mp4,dimgray-gray,Unknown,154.49pxx2
2025-04-29 03:58:01,IMG_1195.mp4,powderblue-lightblue,phanta,155.06pxx2
2025-04-29 03:58:01,IMG_1195.mp4,silver-palegreen,Unknown,156.68pxx2
2025-04-29 03:58:01,IMG_1195.mp4,indianred-palevioletred,Unknown,156.70pxx2
2025-04-29 03:58:01,IMG_1195.mp4,powderblue-lightblue,phanta,157.26pxx2
2025-04-29 03:58:02,IMG_1195.mp4,powderblue-lightblue,phanta,157.81pxx2
2025-04-29 03:58:02,IMG_1195.mp4,powderblue-lightblue,phanta,158.36pxx2
2025-04-29 03:58:02,IMG_1195.mp4,dimgray-gray,Unknown,158.38pxx2
2025-04-29 03:58:02,IMG_1195.mp4,powderblue-lightblue,phanta,158.92pxx2
2025-04-29 03:58:02,IMG_1195.mp4,silver-palegreen,Unknown,160.49pxx2
2025-04-29 03:58:02,IMG_1195.mp4,indianred-palevioletred,Unknown,160.51pxx2
2025-04-29 03:58:03,IMG_1195.mp4,powderblue-lightblue,phanta,161.04pxx2
2025-04-29 03:58:03,IMG_1195.mp4,dimgray-gray,Unknown,161.06pxx2
2025-04-29 03:58:03,IMG_1195.mp4,powderblue-lightblue,phanta,161.58pxx2
2025-04-29 03:58:04,IMG_1195.mp4,powderblue-lightblue,phanta,162.08pxx2
2025-04-29 03:58:04,IMG_1195.mp4,powderblue-lightblue,phanta,162.58pxx2
2025-04-29 03:58:05,IMG_1195.mp4,powderblue-lightblue,phanta,163.08pxx2
2025-04-29 03:58:05,IMG_1195.mp4,powderblue-lightblue,phanta,163.57pxx2
2025-04-29 03:58:06,IMG_1195.mp4,powderblue-lightblue,phanta,164.07pxx2
2025-04-29 03:58:06,IMG_1195.mp4,powderblue-lightblue,phanta,164.60pxx2
2025-04-29 03:58:07,IMG_1195.mp4,powderblue-lightblue,phanta,165.09pxx2
2025-04-29 03:58:07,IMG_1195.mp4,powderblue-lightblue,phanta,165.56pxx2
2025-04-29 03:58:07,IMG_1195.mp4,powderblue-lightblue,phanta,166.04pxx2
2025-04-29 03:58:08,IMG_1195.mp4,powderblue-lightblue,phanta,166.49pxx2
2025-04-29 03:58:08,IMG_1195.mp4,powderblue-lightblue,phanta,166.93pxx2
2025-04-29 03:58:08,IMG_1195.mp4,darkkhaki-tan,Unknown,168.01pxx2
2025-04-29 03:58:09,IMG_1195.mp4,powderblue-lightblue,phanta,168.47pxx2
2025-04-29 03:58:09,IMG_1195.mp4,darkkhaki-tan,Unknown,169.54pxx2
2025-04-29 03:58:09,IMG_1195.mp4,powderblue-lightblue,phanta,170.01pxx2
2025-04-29 03:58:09,IMG_1195.mp4,darkkhaki-tan,Unknown,171.09pxx2
2025-04-29 03:58:10,IMG_1195.mp4,powderblue-lightblue,phanta,171.55pxx2
2025-04-29 03:58:10,IMG_1195.mp4,powderblue-lightblue,phanta,171.99pxx2
2025-04-29 03:58:10,IMG_1195.mp4,darkkhaki-tan,Unknown,173.07pxx2
2025-04-29 03:58:11,IMG_1195.mp4,powderblue-lightblue,phanta,173.50pxx2
2025-04-29 03:58:11,IMG_1195.mp4,dimgray-gray,Unknown,173.52pxx2
2025-04-29 03:58:11,IMG_1195.mp4,powderblue-lightblue,phanta,173.95pxx2
2025-04-29 03:58:11,IMG_1195.mp4,powderblue-lightblue,phanta,174.40pxx2
2025-04-29 03:58:12,IMG_1195.mp4,powderblue-lightblue,phanta,174.85pxx2
2025-04-29 03:58:12,IMG_1195.mp4,powderblue-lightblue,phanta,175.29pxx2
2025-04-29 03:58:13,IMG_1195.mp4,powderblue-lightblue,phanta,175.72pxx2
2025-04-29 03:58:13,IMG_1195.mp4,dimgray-gray,Unknown,175.74pxx2
2025-04-29 03:58:13,IMG_1195.mp4,powderblue-lightblue,phanta,176.19pxx2
2025-04-29 03:58:14,IMG_1195.mp4,powderblue-lightblue,phanta,176.65pxx2
2025-04-29 03:58:14,IMG_1195.mp4,powderblue-lightblue,phanta,177.11pxx2
2025-04-29 03:58:14,IMG_1195.mp4,powderblue-lightblue,phanta,177.56pxx2
2025-04-29 03:58:15,IMG_1195.mp4,powderblue-lightblue,phanta,178.00pxx2
2025-04-29 03:58:15,IMG_1195.mp4,powderblue-lightblue,Unknown,178.46pxx2
2025-04-29 03:58:16,IMG_1195.mp4,powderblue-lightblue,phanta,179.02pxx2
2025-04-29 03:58:16,IMG_1195.mp4,powderblue-paleturquoise,phanta,179.48pxx2
2025-04-29 03:58:16,IMG_1195.mp4,powderblue-lightblue,phanta,180.05pxx2
2025-04-29 03:58:16,IMG_1195.mp4,paleturquoise-powderblue,phanta,180.52pxx2
2025-04-29 03:58:17,IMG_1195.mp4,powderblue-paleturquoise,phanta,181.11pxx2
2025-04-29 03:58:17,IMG_1195.mp4,powderblue-paleturquoise,phanta,181.82pxx2
