Timestamp,Video File,Color (CSS3),Substance,Cumulative Area
2025-04-28 23:34:00,IMG_1155.MOV,powderblue-paleturquoise,Unknown,126.45pxx2
2025-04-28 23:34:00,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,131.19pxx2
2025-04-28 23:34:00,IMG_1155.MOV,lavender,milk_lavanodaka,131.37pxx2
2025-04-28 23:34:01,IMG_1155.MOV,darkseagreen-mediumaquamarine,Unknown,135.92pxx2
2025-04-28 23:34:01,IMG_1155.MOV,paleturquoise-powderblue,Unknown,136.31pxx2
2025-04-28 23:34:02,IMG_1155.MOV,lightblue,Unknown,137.00pxx2
2025-04-28 23:34:02,IMG_1155.MOV,darkseagreen-mediumaquamarine,Unknown,141.72pxx2
2025-04-28 23:34:02,IMG_1155.MOV,paleturquoise-powderblue,Unknown,141.89pxx2
2025-04-28 23:34:02,IMG_1155.MOV,lavender,Unknown,142.29pxx2
2025-04-28 23:34:03,IMG_1155.MOV,powderblue-paleturquoise,Unknown,142.47pxx2
2025-04-28 23:34:03,IMG_1155.MOV,darkkhaki-darkseagreen,Unknown,147.18pxx2
2025-04-28 23:34:07,IMG_1155.MOV,lightblue-powderblue,Unknown,147.71pxx2
2025-04-28 23:34:07,IMG_1155.MOV,beige-antiquewhite,Unknown,147.89pxx2
2025-04-28 23:34:15,IMG_1155.MOV,lightblue-powderblue,Unknown,148.39pxx2
2025-04-28 23:34:15,IMG_1155.MOV,beige-antiquewhite,Unknown,148.57pxx2
2025-04-28 23:34:15,IMG_1155.MOV,lightblue-powderblue,Unknown,149.08pxx2
2025-04-28 23:34:15,IMG_1155.MOV,beige-antiquewhite,Unknown,149.25pxx2
2025-04-28 23:34:16,IMG_1155.MOV,lightblue-powderblue,Unknown,149.79pxx2
2025-04-28 23:34:16,IMG_1155.MOV,beige-antiquewhite,Unknown,149.96pxx2
2025-04-28 23:34:17,IMG_1155.MOV,lightblue-powderblue,Unknown,150.47pxx2
2025-04-28 23:34:17,IMG_1155.MOV,beige-antiquewhite,Unknown,150.65pxx2
2025-04-28 23:35:30,IMG_1155.MOV,powderblue-paleturquoise,phanta,150.83pxx2
2025-04-28 23:35:30,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,151.20pxx2
2025-04-28 23:35:56,IMG_1155.MOV,paleturquoise-powderblue,phanta,151.58pxx2
2025-04-28 23:35:56,IMG_1155.MOV,beige-linen,Unknown,151.75pxx2
2025-04-28 23:36:22,IMG_1155.MOV,powderblue-paleturquoise,phanta,151.93pxx2
2025-04-28 23:36:22,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,152.31pxx2
2025-04-28 23:36:22,IMG_1155.MOV,powderblue-paleturquoise,phanta,152.48pxx2
2025-04-28 23:36:22,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,152.86pxx2
2025-04-28 23:36:43,IMG_1155.MOV,powderblue,Unknown,153.31pxx2
2025-04-28 23:36:43,IMG_1155.MOV,antiquewhite-beige,Unknown,153.49pxx2
2025-04-28 23:36:43,IMG_1155.MOV,lavenderblush-whitesmoke,milk_lavanodaka,153.87pxx2
2025-04-28 23:37:45,IMG_1155.MOV,paleturquoise-powderblue,phanta,154.25pxx2
2025-04-28 23:37:45,IMG_1155.MOV,beige-antiquewhite,Unknown,154.43pxx2
2025-04-28 23:37:45,IMG_1155.MOV,khaki-burlywood,Unknown,159.22pxx2
2025-04-28 23:38:31,IMG_1155.MOV,skyblue-lightblue,Unknown,159.67pxx2
2025-04-28 23:38:31,IMG_1155.MOV,skyblue-lightblue,Unknown,160.07pxx2
2025-04-28 23:41:21,IMG_1155.MOV,powderblue-paleturquoise,Unknown,160.14pxx2
2025-04-28 23:41:21,IMG_1155.MOV,gray-dimgray,Unknown,160.42pxx2
2025-04-28 23:41:22,IMG_1155.MOV,dimgray-darkslateblue,Unknown,160.69pxx2
2025-04-28 23:41:22,IMG_1155.MOV,beige-lightgoldenrodyellow,Unknown,160.76pxx2
2025-04-28 23:41:23,IMG_1155.MOV,dimgray-darkslateblue,Unknown,161.03pxx2
2025-04-28 23:41:23,IMG_1155.MOV,lightgoldenrodyellow-beige,Unknown,161.10pxx2
2025-04-28 23:41:23,IMG_1155.MOV,dimgray-darkslateblue,Unknown,161.36pxx2
2025-04-28 23:41:23,IMG_1155.MOV,lightgoldenrodyellow-beige,Unknown,161.43pxx2
2025-04-28 23:41:24,IMG_1155.MOV,powderblue-paleturquoise,Unknown,161.50pxx2
2025-04-28 23:41:24,IMG_1155.MOV,gray-dimgray,Unknown,161.79pxx2
2025-04-28 23:41:24,IMG_1155.MOV,powderblue-paleturquoise,Unknown,161.86pxx2
2025-04-28 23:41:24,IMG_1155.MOV,gray-dimgray,Unknown,162.13pxx2
2025-04-28 23:41:25,IMG_1155.MOV,powderblue-paleturquoise,Unknown,162.20pxx2
2025-04-28 23:41:25,IMG_1155.MOV,gray-dimgray,Unknown,162.53pxx2
2025-04-28 23:41:25,IMG_1155.MOV,powderblue-paleturquoise,Unknown,162.60pxx2
2025-04-28 23:41:25,IMG_1155.MOV,gray-dimgray,Unknown,162.89pxx2
2025-04-28 23:41:26,IMG_1155.MOV,powderblue-paleturquoise,Unknown,162.96pxx2
2025-04-28 23:41:26,IMG_1155.MOV,gray-dimgray,Unknown,163.24pxx2
2025-04-28 23:41:27,IMG_1155.MOV,powderblue-paleturquoise,Unknown,163.32pxx2
2025-04-28 23:41:27,IMG_1155.MOV,gray-dimgray,Unknown,163.58pxx2
2025-04-28 23:41:27,IMG_1155.MOV,dimgray-darkslateblue,Unknown,163.85pxx2
2025-04-28 23:41:27,IMG_1155.MOV,beige-lightgoldenrodyellow,Unknown,163.92pxx2
2025-04-28 23:41:28,IMG_1155.MOV,powderblue-paleturquoise,Unknown,163.99pxx2
2025-04-28 23:41:28,IMG_1155.MOV,gray-dimgray,Unknown,164.26pxx2
2025-04-28 23:41:28,IMG_1155.MOV,powderblue-paleturquoise,Unknown,164.33pxx2
2025-04-28 23:41:28,IMG_1155.MOV,gray-dimgray,Unknown,164.60pxx2
2025-04-28 23:41:29,IMG_1155.MOV,powderblue-paleturquoise,Unknown,164.67pxx2
2025-04-28 23:41:29,IMG_1155.MOV,gray-dimgray,Unknown,164.95pxx2
2025-04-28 23:41:30,IMG_1155.MOV,dimgray-darkslateblue,Unknown,165.25pxx2
2025-04-28 23:41:30,IMG_1155.MOV,powderblue-paleturquoise,Unknown,165.32pxx2
2025-04-28 23:41:30,IMG_1155.MOV,gray-dimgray,Unknown,165.60pxx2
2025-04-28 23:41:31,IMG_1155.MOV,powderblue-paleturquoise,Unknown,165.67pxx2
2025-04-28 23:41:31,IMG_1155.MOV,gray-dimgray,Unknown,165.94pxx2
2025-04-28 23:41:31,IMG_1155.MOV,powderblue-paleturquoise,Unknown,166.02pxx2
2025-04-28 23:41:32,IMG_1155.MOV,powderblue-paleturquoise,Unknown,166.09pxx2
2025-04-28 23:41:32,IMG_1155.MOV,gray-dimgray,Unknown,166.36pxx2
2025-04-28 23:41:33,IMG_1155.MOV,powderblue-paleturquoise,Unknown,166.43pxx2
2025-04-28 23:41:33,IMG_1155.MOV,gray-dimgray,Unknown,166.70pxx2
2025-04-28 23:41:33,IMG_1155.MOV,powderblue-paleturquoise,Unknown,166.77pxx2
2025-04-28 23:41:33,IMG_1155.MOV,gray-dimgray,Unknown,167.06pxx2
2025-04-28 23:41:34,IMG_1155.MOV,powderblue-paleturquoise,Unknown,167.14pxx2
2025-04-28 23:41:34,IMG_1155.MOV,gray-dimgray,Unknown,167.41pxx2
